item_code,cluster_l1,cluster_l2,cluster_combined,description
4800348113044,0,0,0_0,ATORVAST-NATRAPHARM (ATORVASTATIN) 80MG
4800348113419,0,0,0_0,AZITHRO-NATRAPHARM (AZITHROMYCIN) 500MG TAB
4800348114423,-1,-1,-1_-1,KELTICAN (URIDINE + VIT. B12 + FOLIC ACID) CAP
4800348114515,-1,-1,-1_-1,BREZU (PROCATEROL) 5MCG/ML 60ML SYR
4800348124316,3,2,3_2,NATRAVOX 625MG FC TAB
4800348125610,0,1,0_1,HERACLENE FORTE (DIBENCOZIDE) 3MG CAP
4800350107017,0,1,0_1,MEPTIN 50MG TAB
4800350107024,0,2,0_2,MEPTIN (PROCATEROL HYDROCHLORIDE) 25MG TAB
4800350107550,-1,-1,-1_-1,SAMSCA (TOLVAPTAN) 15MG TAB
4800350107611,-1,-1,-1_-1,MEPTIN SYR 5MCG/ML 60ML
4800350108878,0,2,0_2,POCARI SWEAT ION DRINK 900ML
4800350350109,0,1,0_1,MUCOSTA TAB
4800360107823,0,0,0_0,SALINASE .65% NASAL DROP 60ML
4800360275683,0,0,0_0,SALINASE NASAL SPRAY (SODIUM CHLORIDE) 30ML
4800360302204,0,0,0_0,SALINASE DROP 30ML
4800360831568,0,0,0_0,XYLOGEL ORAL GEL 25G
4800361028639,0,0,0_0,KOKO KRUNCH CEREAL 20G
4800361028646,0,0,0_0,MILO CEREAL WHEAT BALLS 20G
4800361331500,0,0,0_0,BEAR BRAND STERILIZED MILK 200ML
4800361348706,0,0,0_0,NESTOGEN 3 (1-3 YRS) 340G
4800361361811,0,0,0_0,BEAR BRAND STERMILK W/ GINSENG 200ML
4800361361835,0,0,0_0,BEAR BRAND STERMILK W/ GINKGO
4800361362139,0,0,0_0,MILO 180ML
4800361373524,0,0,0_0,NIDO KINDER 3+ 370G
4800361379373,0,0,0_0,BEAR BRAND ADULT PLUS 300G
4800361388313,0,0,0_0,NESTLE CHUCKIE 180ML
4800361395687,0,0,0_0,CHUCKIE 110ML
4800361396677,0,0,0_0,BEAR BRAND ADULT PLUS 33G
4800361403764,0,0,0_0,NESCAFE ORIGINAL 26G
4800361409117,0,0,0_0,BEAR BRAND CHOCO MILK 29G
4800361410816,0,0,0_0,BEAR BRAND FORTIFIED 33G
4800361410892,0,0,0_0,BEAR BRAND FORTIFIED 300G
4800361412063,0,0,0_0,BEAR BRAND FORTI 180ML
4800361413480,0,2,0_2,MILO 24G/12 PC
4800361413992,0,0,0_0,NESCAFE CREAMY LATTE TWIN PACK 51G
4800361415293,0,0,0_0,MILO 48G TWIN PACK (8s
4800361415347,0,0,0_0,NESCAFE ORIGINAL TWINPACK
4800361416726,0,0,0_0,NESCAFE CREAMY WHITE TWIN PACK
4800361425360,0,0,0_0,NESTLE CHUCKIE 250ML
4800363011493,0,0,0_0,POLYNERV 500MG (THIAMINE MONONITRATE (VIT B1) + PYRIDOXINE (VIT B6) + CYANOCOBALAMAIN (VIT B12
4800363013121,0,0,0_0,REGERON-E PLUS (MULTIVITAMINS+IRON) CAP
4800363081151,0,2,0_2,PROLIX TAB 20MG
4800363081182,0,0,0_0,PROLIX (PREDNISONE) 10MG 60ML SUSP.
4800363204239,0,0,0_0,ASPEC EC (ASPIRIN) TAB
4800365701057,0,0,0_0,SUPER CRUNCH SPECIAL CHIP-CHARON 32G
4800365701101,0,0,0_0,SUPER CRUNCH SPECIAL CHIP-CHARAP SUKA&#039;T SILI 32G
4800369000071,0,0,0_0,ALLURASE(ALLOPURINOL) 100MG TAB
4800369000088,0,1,0_1,ALLURASE (ALLOPURINOL) 300MG TAB
4800369000286,0,2,0_2,ASFRENON SYR 2MG 60ML
4800369000545,-1,-1,-1_-1,TERRAFERON (FERROUS SULFATE + FOLIC ACID + B-COMPLEX + NICOTINAMIDE) CAP
4800369000675,-1,-1,-1_-1,MUCOTUSS FORTE (PHENYLPROPANOLAMINE HCL + CHLORPHENIRAMINE MALEATE + PARACETAMOL + DEXTROMETHORPHAN
4800369000811,0,0,0_0,ASFRENON-GF (SALBUTAMOL GUAIFENESIN) 1MG/50MG PER 5ML SYRUP 60ML
4800369000873,0,1,0_1,CENTRAVIM (VITAMIN B-COMPLEX) TAB
4800369001108,0,2,0_2,ASFRENON-GF 1MG/50MG/5ML 120ML BOT
4800369001252,3,0,3_0,XIPRO (CIPROFLOXACIN) TAB 500MG
4800369002112,0,1,0_1,FOLIAGE (FOLIC ACID) 5MG CAP
4800369002341,0,1,0_1,TERAVOX (LEVIOFLOXACIN) 500MG
4800417001081,0,0,0_0,BENCH ALCOGEL CLASSIC HAND SANITIZER 100G
4800417001203,0,0,0_0,BABY BENCH COLONIA LEMON DROP 50ML
4800417002736,0,0,0_0,BABY BENCH COLONIA COTTON CANDY 50ML
4800417002767,0,0,0_0,BABY BENCH COLONIA COTTON CANDY 100ML
4800417003665,0,0,0_0,BENCH BRATSPLASH GREEN APPLE 50ML
4800417003702,0,0,0_0,BENCH BRATSPLASH STRAWBEERY SHAKE 50ML
4800417003726,0,0,0_0,BENCH BRATSPLASH GREEN APPLE 100ML
4800417003740,0,0,0_0,BENCH BRATSPLASH RASPBERRY 100ML
4800417005201,0,0,0_0,BENCH B20 BODY SPRAY 75ML
4800417005218,0,0,0_0,BENCH EIGHT BODY SPRAY 75ML
4800417005225,0,0,0_0,BENCH ATLANTIS 75ML BODY SPRAY
4800417005232,0,0,0_0,BENCH B20 BODY SPRAY 100ML
4800417005249,0,0,0_0,BENCH EIGHT BODY SPRAY 100ML
4800417005256,0,0,0_0,BENCH ATLANTIS 100ML BODY SPRAY
4800417008288,0,0,0_0,HERBENCH BARE ME NOT DEO BODY SPRAY 100ML
4800417008295,0,0,0_0,BENCH SO IN LOVE DEO BODY SPRAY 100ML
4800417059402,0,0,0_0,BENCH DAILY SCENT HAPPY HOUR 25ML
4800417059419,0,0,0_0,BENCH DAILY SCENT HAPPY HOUR 50ML
4800417059471,0,0,0_0,BENCH DAILY SCENT(HAPPY HOUR) 75ML
4800417059617,0,0,0_0,BENCH DAILY SCENT LAZY AFTERNOON 25ML
4800417060590,0,0,0_0,BENCH SO IN LOVE DEO BODY SPRAY 50ML
4800417061924,0,0,0_0,BENCH DAILY SPELL CLEAN FUN 70ML
4800417064895,0,0,0_0,BENCH DAILY SCENT EYE CANDY 25ML
4800417064901,0,0,0_0,BENCH DAILY SCENT (EYE CANDY) 50ML
4800417064918,0,0,0_0,BENCH DAILY SCENT (EYE CANDY) 75ML
4800417065038,0,0,0_0,BENCH DAILY SCENT SUNDAY MORNING OIL CONTROL POWDER 50G
4800417072166,0,0,0_0,BENCH DAILY SPELL MAGIC POWDER NATURAL 50G
4800417072173,0,0,0_0,BENCH DAILY SPELL MAGIC POWDER PINK 50G
4800417072180,0,0,0_0,BENCH DAILY SPELL MAGIC POWDER WHITE 50G
4800417084015,0,0,0_0,BENCH CLAY DOH 360 80G
4800428888817,0,0,0_0,BIGUERLAI (SENNA GLYCOSIDE) SLIMMING TEA
4800435200435,0,1,0_1,B-PRIME PLUS (VITAMIN B-COMPLEX+CALCIUM PANTOTHENATE+FOLIC ACID
4800488011415,0,2,0_2,CHARMEE COTTONY W/ WINGS 8s+1
4800488011477,0,2,0_2,CHARMEE FEMININE PADS 4&#039;S
4800488011484,0,0,0_0,CHARMEE COTTONY NON WINGS 8&#039;S
4800488070016,-1,-1,-1_-1,CARESS ADULT DIAPER M10+1
4800488070023,0,2,0_2,CARESS ADULT DIAPER M1
4800488070030,-1,-1,-1_-1,CARESS ADULT DIAPER L10+1
4800488070276,0,0,0_0,CHARMEE COTTONY SULIT PACK 20s
4800488070283,-1,-1,-1_-1,CARESS ADULT DIAPER XL10
4800488070443,0,0,0_0,EQ COLOR S 4&#039;S
4800488070450,0,0,0_0,EQ COLOR M 4&#039;S
4800488070467,0,0,0_0,EQ COLOR L 4&#039;S
4800488070481,0,2,0_2,CHARMEE MENSTRUAL PANTS M 2&#039;S
4800488070702,0,2,0_2,NURSY BABY WIPES POWDER SCENT 30&#039;S
4800488099741,0,0,0_0,CARESS UNDERPAD M10
4800488099758,0,2,0_2,CARESS UNDERPADS L8
4800488100058,0,2,0_2,CHARMEE UNSCENTED BREATHABLE PANTY LINER PINK 8&#039;S
4800488100065,0,0,0_0,CHARMEE UNSCENTED BREATHABLE PANTY LINER PINK 20&#039;S
4800488100072,0,0,0_0,CHARMEE BREATHABLE PANTY LINER GREEN 8&#039;S
4800488100089,0,0,0_0,CHARMEE BREATHABLE PANTY LINER GREEN 20s
4800488100119,0,0,0_0,CHARMEE COTTONY HEAVY FLOW NIGHT 8s+1
4800488100188,0,0,0_0,CHARMEE COTTONY W/WINGS 12&#039;S
4800488101314,0,0,0_0,CHARMEE DRY NET W/ WINGS 8 PADS
4800488114772,0,0,0_0,CHARMEE PANTYLINER GO GIRL 20+2
4800488129820,0,0,0_0,CARESS MATERNITY PADS 7+1
4800488958116,0,0,0_0,NURSY BABY WIPES UNSCENTED 90&#039;S
4800488958147,0,0,0_0,NURSY BABY WIPES UNSCENTED 66S
4800488958154,0,2,0_2,NURSY BABY WIPES UNSCENTED 30&#039;S
4800488958529,0,0,0_0,CHARMEE LIGHT W/WINGS 8&#039;S
4800488958581,0,0,0_0,CHARMEE DRY NET NON WINGS 8&#039;S
4800488958772,0,0,0_0,EQ DRY S 4&#039;S
4800488958789,0,0,0_0,EQ DRY M 4&#039;S
4800488958796,0,0,0_0,EQ DRY L 4&#039;S
4800488958802,0,0,0_0,EQ DRY XL 4s
4800488958819,0,0,0_0,EQ DRY XXL 3&#039;S
4800488958826,0,0,0_0,EQ DRY NB 4&#039;S
4800488958888,0,0,0_0,CARESS UNDERPADS XL8
4800488959236,0,2,0_2,CARESS ADULT DIAPER L2
4800488959328,0,0,0_0,NURSY BABY WIPES POWDER SCENT 66&#039;S
4800488959878,0,0,0_0,NURSY BABY WIPES SCENTED 90&#039;S
4800488960201,0,2,0_2,CHARMEE DRY NET W/ WINGS 8+1
4800488960362,0,0,0_0,HYPANTS ADULT DIAPER MEDIUM 10s
4800488960379,0,2,0_2,HYPANTS ADULT DIAPER LARGE 10s
4800488960768,-1,-1,-1_-1,HYPANTS ADULT DIAPER XL 10s
4800488960799,-1,-1,-1_-1,CARESS ADULT DIAPER M20+2
4800488961451,0,0,0_0,EQ PANTS M 4&#039;S
4800488961475,0,2,0_2,CHARMEE ALL NIGHT LONG W/ WINGS 10s
4800488961932,0,0,0_0,EQ PANTS XL 4&#039;S
4800489050352,0,0,0_0,EXLUTON TAB 0.5MG 28&#039;..
4800489051632,0,0,0_0,MARVELON (DESOGESTRYL ETHINYLESTRDIOL) TAB
4800489112180,0,1,0_1,JANUVIA (SITAGLIPTIN) 100MG TAB
4800489112340,0,1,0_1,JANUVIA TAB 50MG
4800489114320,0,1,0_1,ARCOXIA (ETORICOXIB) 60MG TAB
4800489114344,0,0,0_0,ARCOXIA (ETORICOXIB) 90MG TAB
4800489114368,-1,-1,-1_-1,ARCOXIA (ETORICOXIB) 120MG TAB
4800489118250,0,0,0_0,JANUMET (SITAGLIPTIN + METFORMIN) 50MG/500MG TAB
4800489426553,0,0,0_0,JANUMET 50MG/500MG TAB
4800489426584,0,1,0_1,VELMETIA (SITAGLIPTIN + METFORMIN) 50MG/500MG
4800523220284,0,0,0_0,MOBY CHOCOLATE SMALL
4800523220482,0,0,0_0,MOBY CHOCOLATE 60G
4800523220802,0,0,0_0,MOBY CARAMEL SMALL
4800523224350,0,0,0_0,OKEJI TEMPURA 60G
4800523441832,0,0,0_0,TOMI SUPER SWEET CORN 25G
4800523441955,0,0,0_0,LOADED CHOCO 35G
4800523443249,0,0,0_0,LOADED CHEESE FILLED 32G
4800523443416,0,0,0_0,LOADED WHITE CHOCO SMALL
4800562050118,0,2,0_2,CO-ALEVA (EBASTINE BETAMITASONE) 10MG/.5MG TAB
4800562235294,0,1,0_1,ANSIMAR (DOXOFYLLINE) 400MG TAB
4800562235317,0,0,0_0,ANSIMAR 100MG/5ML (2G/100ML) SYR 100ML
4800573055195,0,0,0_0,HIVENT PLUS (SALBUTAMOL+IPRATROPIUM BROMIDE) 2.5MG+500MCG/2.5ML AMP
4800602020934,-1,-1,-1_-1,WILKINS DISTILLED 500ML
4800602087937,-1,-1,-1_-1,WILKINS DISTILLED 1L
4800611223579,0,0,0_0,COBRA SMART ENERGY DRINK 350ML
4800611546760,0,0,0_0,COBRA ENERGY DRINK 350ML
4800631000419,0,0,0_0,BOY BAWANG CRACKER NUTS 85G
4800631000488,0,0,0_0,BOY BAWANG MIX NUT 85G
4800631001867,0,0,0_0,BOY BAWANG SNACK MIX 85G
4800631001928,0,0,0_0,BAWANG ASSTD NUTS 85G
4800888113474,0,0,0_0,CLOSEUP RED HOT 95ML
4800888113566,0,0,0_0,CLOSEUP MENTHOL FRESH 50ML
4800888113658,0,0,0_0,CLOSEUP RED HOT 145ML
4800888113672,0,0,0_0,CLOSEUP MENTHOL FRESH 145ML
4800888139467,0,0,0_0,CREAM SILK HAIR FALL DEFENSE CONDITIONER 180ML
4800888140869,0,0,0_0,SUNSILK SMOOTH & MANAGEABLE SHAMPOO 180ML
4800888140876,0,0,0_0,SUNSILK SMOOTH AND MANAGEABLE 350ML
4800888141101,0,0,0_0,AXE DEO SPRAY DARK TEMPTATION 50ML
4800888141194,0,0,0_0,CLEAR SHAMPOO COMPLETE SOFT CARE 12ML
4800888142672,0,0,0_0,REXONA DEO ROLL ON PASSION 25ML
4800888142894,0,0,0_0,REXONA ROLL ON PASSION 50ML
4800888143365,0,0,0_0,REXONA MEN ROLL ON ICE COOL 25ML
4800888143389,0,0,0_0,REXONA MEN ICE COOL 45ml
4800888143631,0,0,0_0,PONDS CLAY-BHA FACIAL SCRUB 10G
4800888143891,0,0,0_0,PONDS FACIAL FOAM W/ NIASORCINOL 10G
4800888144256,0,0,0_0,REXONA MEN ROLL ON QUANTUM DRY 25ML
4800888146830,0,0,0_0,"SUNSILK SHAMPOO W/ BIOTIN, ALOE VERA & CASTOR OIL 170ML"
4800888147219,0,0,0_0,AXE ROLL-ON DARK TEMPTATION 40ML
4800888147240,0,0,0_0,CLOSEUP TWIN PACK MENTHOL FRESH 10G
4800888147288,0,0,0_0,CLOSEUP TWIN PACK RED HOT 10G
4800888150202,0,0,0_0,POND&#039;S WB SUPER CREAM 7G
4800888150608,0,0,0_0,REXONA SHOWER CLEAN 3ML
4800888150622,0,0,0_0,REXONA ROLL ON SHOWER CLEAN 25ML
4800888150639,0,0,0_0,REXONA ROLL ON SHOWER CLEAN 45MLL
4800888151100,0,0,0_0,REXONA DEO LOTION PASSION 3ML
4800888151117,0,0,0_0,REXONA MEN QUANTUM DRY DEO LOTION 48H 3ML 12s
4800888151704,0,0,0_0,CLEAR SHAMPOO COOL SPORT MENTHOL 12ML
4800888152725,0,0,0_0,POND&#039;S WB OS SUPER CREAM DETOX 7G
4800888153876,0,0,0_0,REXONA MEN ROLL ON SPORT DEFENSE 45ML
4800888154354,0,0,0_0,DOVE STRAIGHT & SILKY 170ML
4800888154873,0,0,0_0,REXONA MEN ROLL ON SPORT DEFENSE 25ML
4800888158888,0,0,0_0,REXONA POWDER DRY BRIGHTENING DEO-LOTION 3ML
4800888158994,0,0,0_0,AXE ROLL-ON DARK TEMPTATION 25ML
4800888160027,0,0,0_0,REXONA MEN ICE COOL ANTI STAIN DEO LOTION 48H 3ML SACH
4800888165435,0,0,0_0,REXONA SUNFLOWER CARE ROLL ON 45ML
4800888169709,0,0,0_0,SUNSILK STRONG AND LONG 15ML
4800888169716,0,0,0_0,SUNSILK SMOOTH AND MANAGEABLE 15ML
4800888173690,0,0,0_0,DOVE ORIGINAL NOURISHED AND SMOOTH 25ML
4800888176882,0,0,0_0,MASTER BRIGHTENING PLUS DEEP CLEANSER 70ML
4800888178503,0,0,0_0,"""AXE ROLL-ON """"APOLLO"""" 40ML"""
4800888178510,0,0,0_0,AXE ROLL-ON APOLLO 25ML
4800888179593,0,0,0_0,DOVE BIOTIN HAIR FALL RESCUE 12ML
4800888179616,0,0,0_0,DOVE BIOTIN HAIRFALL RESCUE 170ML
4800888187918,0,0,0_0,REXONA ROLL ON INVISIBLE DRY 45ML
4800888192882,0,0,0_0,PONDS MEN FACIAL WASH ENERGY CHARGE 10G
4800888193551,0,0,0_0,REXONA MEN ROLL ON INVISIBLE DRY 25ML
4800888196231,0,0,0_0,ESKINOL MILD FOR TEENS FACIAL DEEP CLEANSER 75ML
4800888199119,0,0,0_0,SURF BAR PURPLE BOOM 120G
4800888204288,0,0,0_0,PONDS BRIGHT SP SUNSCREEN SPF 50 CRM 30G
4800888214133,0,0,0_0,SUNSILK SAKURA AND RASPBERRY 15ML
4800888214157,0,0,0_0,SUNSILK SAKURA AND RASPBERRY 340ML
4800888240040,0,0,0_0,CREAM SILK KERATIN REBOND STRAIGHT 18ML
4800888240064,0,0,0_0,CREAM SILK KERATIN DAMAGE REP. 18ML
4800888282965,0,0,0_0,SUNSILK ANTI-DANDRUFF HEALTHY STRONG 15ML
4800888282996,0,0,0_0,SUNSILK SHAMPOO W/ TEA TREE OIL & ALOE VERA 170ML
4800888283122,0,0,0_0,CREAMSILK HAIRFALL DEFENSE 22ML
4800888283252,0,0,0_0,REXONA POWDER DRY+BRIGTHENING 45ML B1T1
4800888284334,0,0,0_0,BREEZE POWDER ACTIVE BLEACH 90G
4801002903568,0,1,0_1,GAVISCON TABLET
4801010104100,0,0,0_0,JOHNSONS MILK+RICE BABY POWDER 50G
4801010105107,0,0,0_0,JOHNSONS PINK BLOSSOMS BABY POWDER 50G
4801010105206,0,0,0_0,JOHNSONS PINK BLOSSOMS BABY POWDER 100G
4801010120117,0,0,0_0,JOHNSONS BEDTIME BABY POWDER 25G
4801010120124,0,0,0_0,JOHNSONS BABY COLOGNE SLIDE 50ML
4801010120223,0,0,0_0,JOHNSONS BABY COLOGNE SLIDE 125ML
4801010121213,0,0,0_0,JOHNSONS BABY COLOGNE REG 50ML
4801010121312,0,0,0_0,JOHNSONS BABY COLOGNE REG 125ML
4801010126218,0,0,0_0,JOHNSONS BABY COLOGNE MORNING DEW 50ML
4801010194002,-1,-1,-1_-1,BAND AID PLASTIC STRIPS
4801010206118,0,0,0_0,BENADRYL AH (DIPHENHYDRAMINE) CAP
4801010217404,0,0,0_0,LISTERINE TOTAL CARE 750ML
4801010222002,0,0,0_0,BACTIDOL ES LOZENGE (ORANGE
4801010222200,0,0,0_0,BACTIDOL ES LOZENGE (HONEY LEMON
4801010222408,0,0,0_0,BACTIDOL ITCHY COUGH RELIEF 50ML
4801010222606,0,0,0_0,BACTIDOL HEAVY PHLEGM RELIEF 50ML
4801010243748,0,0,0_0,IMODIUM (LOPERAMIDE) 2MG 8+2
4801010501213,0,0,0_0,JOHNSONS BABY OIL 50ML
4801010501312,0,0,0_0,JOHNSONS BABY OIL 125ML
4801010503224,0,0,0_0,JOHNSONS BABY OIL LITE 50ML
4801010503323,0,0,0_0,JOHNSONS BABY OIL LITE 125ML
4801010504207,0,0,0_0,JOHNSONS BABY OIL ALOE VERA 50ML
4801010504306,0,0,0_0,JOHNSONS BABY OIL ALOE VERA 125ML
4801234130183,0,0,0_0,OFF OVERTIME 100ML
4801234130480,0,0,0_0,OFF KIDS LOTION 100ML
4801234135034,0,0,0_0,OFF FAMILY CARE LOTION 100ML
4801234135041,0,0,0_0,OFF BABY LOTION 6ML
4801234135058,0,0,0_0,SCJ OFF BABY LOTION 50ML
4801234135065,0,0,0_0,SCJ OFF BABY LOTION 100ML
4801688103511,0,0,0_0,CHEESE RING 60G
4801962113106,-1,-1,-1_-1,DIANE 35 (CYPROTERONE ACETATE + ETHINYLESTRADIOL) TAB
4801962122269,0,0,0_0,BEROCCA (MULTIVITAMINS & MINERALS) TAB 1
4801962202763,0,0,0_0,CANESTEN 3G CREAM
4801962202770,0,0,0_0,CANESTEN (CLOTRIMAZOLE) 5G
4801962207645,0,0,0_0,CANESTEN (CLOTIMAZOLE) 100MG VAG TAB
4801962207997,0,2,0_2,SARIDON TRIPLE ACTION (PARACETAMOL PROPYPHENAZONE CAFFEINE) TAB
4801962208222,0,1,0_1,XARELTO (RIVAROXABAN) 10MG TAB
4801962208260,-1,-1,-1_-1,XARELTO (RIVAROXABAN) 15MG TAB
4801962400503,-1,-1,-1_-1,FRIALTA (FINERENONE) 10MG
4801962413152,0,0,0_0,BEROCCA EFF TAB ORANGE 15&#039;S TUBE
4801962607162,0,0,0_0,OPIGESIC SUPP (PARACETAMOL) 125MG
4801962612159,0,0,0_0,ELICA CREAM 5G
4801962769204,-1,-1,-1_-1,VISANNE (DIENOGEST) 2MG TAB 28s
4801962912167,0,1,0_1,CLARICORT ( LORATADINE/BETAMETHASONE) 5MG/250MCG TAB
4801981107971,-1,-1,-1_-1,WILKINS PURE 500ML
4801981118502,0,0,0_0,COCA-COLA ORIG TASTE 290ML
4801981119981,0,2,0_2,WILKINS PURE 1L
4801981126866,-1,-1,-1_-1,WILKINS PURE 330ML
4801981127177,0,0,0_0,COCA-COLA ORIG TASTE 190ML
4801981127184,0,0,0_0,COKE ZERO 195ML
4801981127207,0,0,0_0,ROYAL TRU ORANGE 190ML
4801981164707,-1,-1,-1_-1,WILKINS DISTILLED 5L
4801981164714,-1,-1,-1_-1,WILKINS DISTILLED 7L
4801981195541,0,0,0_0,NUTRI BOOST CHOCO 200ML
4802288802101,0,0,0_0,CARE ADULT DIAPER M10+1
4802288883049,0,0,0_0,CARE DISPOSABLE DIAPER L 4s
4802288884046,0,0,0_0,CARE DISPOSABLE DIAPER XL 4s
48031547,0,0,0_0,EFFICASCENT OIL REG 25ML
48031813,0,2,0_2,OFF OVERTIME SACHET 6ML
48031837,0,0,0_0,OFF OVERTIME 50ML
48032742,0,0,0_0,JOHNSONS WHITE BABY POWDER 25G
48033053,0,0,0_0,IPI (ACEITE DE MANZANILLA) 25ML
48033121,0,0,0_0,IPI SALICYLIC ACID 25ML
48033459,0,0,0_0,JOHNSONS WHITE BABY POWDER 50G
48034050,0,0,0_0,ESKINOL FC PIMPLE FIGHT 75ML
48035156,0,2,0_2,EFFICASCENT OIL EXTRA STRENGTH (METHYLSALICYLATE CHAMPOR + MENTHOL) 25ML
48035583,0,0,0_0,RHEA AROMATIC SPIRIT OF AMMONIA 15ML
48035606,0,0,0_0,RHEA AP-AP SOULTION 15ML
48035880,0,2,0_2,BETADINE WOUND SOLUTION 7.5ML
48035996,0,2,0_2,JOHNSONS BABY OIL 25ML
48036016,0,0,0_0,JOHNSONS BABY OIL LITE 25ML
48037600,0,0,0_0,RHEA POVIDONE IODINE 10% SOL 30ML
48037617,0,0,0_0,APOLLO SEBO DE MACHO 10G
48037921,0,0,0_0,RHEA POVIDONE IODINE 10% SOL 15ML
48038065,0,0,0_0,JOHNSONS BABY OIL ALOE VERA 25ML
48038164,0,0,0_0,ESKINOL SPOT-LESS GLOW FC CALAMANSI 75ML
48038355,0,0,0_0,OFF KIDS 50ML
48038379,0,0,0_0,OFF KIDS SAC 6ML
48038614,0,0,0_0,MASTER OIL CONTROL 70ML
4803925033421,0,0,0_0,STING STRAWBERRY 320ML
4803925061103,0,0,0_0,GATORADE TROPICAL FRUIT 500ML
4803925061110,0,0,0_0,GATORADE GRAPES 500ML
4803925061127,0,0,0_0,GATORADE ORANGE CHILL 500ML
4803925061141,0,2,0_2,GATORADE BLUE BOLT 500ML
4803925241130,0,0,0_0,GATORADE BLUE BOLT 1.5L
4803925251146,0,0,0_0,MOUNTAIN DEW 500ML
4803925350016,0,0,0_0,GATORADE TROPICAL FRUITS 350ML
4803925350023,0,0,0_0,GATORADE GRAPES 350ML
4803925350030,0,0,0_0,GATORADE ORANGE 350ML
4803925350054,0,0,0_0,GATORADE BLUE BOLT 350ML
48040693,0,0,0_0,JOHNSONS PINK BLOSSOMS BABY POWDER 25G
4804888618908,0,0,0_0,ZEST-O CHOC-O 250ML
4804888800044,0,0,0_0,ZESTO MANGO 200ML
4804888800082,0,0,0_0,ZESTO PINEAPPLE 200ML
4804888800143,0,0,0_0,ZESTO APPPLE 200ML
4804888800440,0,2,0_2,ZEST-O CHOC-O 180ML
4804888889315,0,0,0_0,OK LAKI PINEAPPLE 10s
4804888889711,0,2,0_2,ZEST-O ORANGE 250ML
4804888889735,0,2,0_2,ZEST.O BIG APPLE 250ML
4804888889759,0,0,0_0,ZEST.O BIG GRAPES 250ML
4804888900089,0,2,0_2,ZEST.O BIG MANGO 250ML
4804888900096,0,0,0_0,ZEZT.O BIG PINEAPPLE 10S
4806011583848,0,0,0_0,LEVOPRONT (LEVODROPROPIZINE) 60ML SYR
4806011585392,-1,-1,-1_-1,FERTYL 50MG TAB
4806011585910,0,0,0_0,PIOSTAL (PIOGLITAZONE) 30MG TAB
4806011585934,0,1,0_1,K-CAB (TEGOPRAZAN) 50MG FC TAB
4806018403859,0,0,0_0,CHOO CHOO CHOCO VANILLA 38G
4806018407703,0,0,0_0,CHOO CHOO STRAWBERRY 38G
4806030400676,0,0,0_0,HYPACE TAB 5MG
4806030400683,0,1,0_1,HYPACE (ENALAPRIL MALEATE) 10MG TAB
4806031201098,0,0,0_0,DISP SIMPLEX INSULIN SYRINGE WITH NEEDLE 1CC
4806031201128,0,0,0_0,SIMPLEX COTTON APPLICATOR STICKS 2s STERILE
4806031902445,0,1,0_1,PHAREX VIT BCOMPLEX (VITAMIN B1 + B6 + B12
4806031903398,0,0,0_0,PHAREX VITAMIN (VITAMIN B1+B6+B12) 17+3 TAB NS
4806031903770,0,0,0_0,PHAREX VITAMIN BCOMPLEX 17+3
4806032200281,0,0,0_0,POTEN CEE + C COLLAGEN 10S PACK
4806032203077,0,0,0_0,POTEN-CEE + ZN ADVANCE 9+1 CAP
4806032204234,0,0,0_0,POTEN CEE + C COLLAGEN 10+2 CAP
4806032400285,0,1,0_1,CALCIUM CARBONATE 500MG
4806032400353,0,0,0_0,VONCARTIN (CARBOCISTEINE) 500MG
4806032401336,0,1,0_1,VONWELT PREDNISONE 10MG TAB
4806033300195,0,1,0_1,RM AMLODIPINE 10MG
4806033300249,0,1,0_1,RM CAPTOPRIL 25MG TAB
4806033300270,0,1,0_1,RM CLINDAMYCIN HCI 300MG CAP
4806033300379,-1,-1,-1_-1,RM ATORVASTATIN 10MG TAB
4806033300386,0,1,0_1,RM ATORVASTATIN 20MG TAB
4806033300393,0,1,0_1,RM ATORVASTATIN 40MG TAB
4806033300409,0,1,0_1,RM CLARITHROMYCIN 500MG TAB
4806033300607,0,1,0_1,RM ASCORBIC ACID 500MG TAB
4806033300775,0,1,0_1,RM CEFIXIME 200MG
4806033300782,0,0,0_0,RM CELECOXIB 200MG CAP
4806033300805,0,1,0_1,RM CIPROFLOXACIN 500MG TAB
4806033300829,-1,-1,-1_-1,RM CLOPIDOGREL 75MG TAB
4806033300850,0,1,0_1,RM CLOXACILLIN 500MG
4806033300904,0,1,0_1,RM DOMPERIDONE 10MG TAB
4806033300928,0,0,0_0,RM ERYTHROMYCIN STEARATE 500MG TAB
4806033301109,0,1,0_1,RM METOPROLOL 50MG TAB
4806033301116,0,0,0_0,RM METRONIDAZOLE 500MG TAB
4806033301130,0,0,0_0,RM MONTELUKAST SODIUM 10MG TAB
4806033301284,0,0,0_0,RM CEFALEXIN 500MG CAP
4806033301291,0,1,0_1,RM CO-AMOXICLAV 625MG
4806033301734,3,0,3_0,RM CEFUROXIME 500MG TAB
4806033302229,0,1,0_1,RM OMEPRAZOLE 40MG CAP
4806033302618,0,0,0_0,RM DICYCLOVERINE HYDROCHLORIDE 10MG TAB
4806033302731,-1,-1,-1_-1,RM COLCHICINE 500MG
4806033302830,-1,-1,-1_-1,RM METFORMIN 500MG TAB
