medicine,qty,sales,profit,discount,discount_pct,profit_margin,discount_efficiency
FOLISAPH (FOLIC ACID) 5MG CAP,27.0,59.4,36.45,0.6000000000000001,1.0000000000000002,61.36363636363637,44.99992500012499
MAXIVENT 400MG TAB,27.0,518.4,-7.5600000000000005,0.6000000000000001,0.11560693641618498,-1.4583333333333335,44.99992500012499
CARVID TAB 25MG,27.0,453.6,-46.44,0.6000000000000001,0.13210039630118892,-10.238095238095237,44.99992500012499
MONTIGET (MONTELUKAST SODIUM) 10MG TAB,18.0,536.4,389.98999999999995,0.4,0.0745156482861401,72.70507084265473,44.99988750028125
KLARITHIX (CLARITHROMYCIN) 500MG FCT,18.0,446.4,260.46,0.4,0.08952551477170995,58.34677419354839,44.99988750028125
CELCOXX CAP 200MG,18.0,423.2,-39.09,0.4,0.09442870632672334,-9.236767485822307,44.99988750028125
RETACLAV-625MG FC,9.0,129.6,54.0,0.2,0.15408320493066258,41.66666666666667,44.999775001124995
DOLOWIN PLUS (ACECLOFENAC + PARACETAMOL)100MG/500MG,9.0,261.0,63.0,0.2,0.0765696784073507,24.137931034482758,44.999775001124995
HYPANTS ADULT DIAPER XL 10s,9.0,2851.43,122.11,0.2,0.007013532611173259,4.282412684161982,44.999775001124995
FOLART CAP,9.0,70.2,-9.57,0.2,0.2840909090909091,-13.632478632478632,44.999775001124995
NASATHERA CAP,9.0,39.6,-1.08,0.2,0.5025125628140703,-2.7272727272727275,44.999775001124995
MUCOBRON FORTE (GUAI+DEXTRO+PHENYL+CHLORPHEN) 50MG/10MG/25MG/2MG CAP,9.0,109.8,-2.95,0.2,0.18181818181818182,-2.6867030965391625,44.999775001124995
FOLIZ (FOLIC ACID) 5MG TAB,9.0,20.16,12.24,0.2,0.9823182711198429,60.71428571428571,44.999775001124995
NEURONERV FORTE (VITAMIN B1+B2+B3,9.0,180.0,180.0,0.2,0.1109877913429523,100.0,44.999775001124995
GLUBITOR OD 30MG,9.0,66.6,-9.0,0.2,0.29940119760479045,-13.513513513513514,44.999775001124995
FLUIMUCIL GRAN (ACETYLCYTEINE) 100MG,9.0,97.2,-0.17,0.2,0.20533880903490762,-0.1748971193415638,44.999775001124995
CONZACE (MULTIVITAMINS + MINERAL) CAP,9.0,85.18,-21.92,0.2,0.23424689622862496,-25.733740314627845,44.999775001124995
XARELTO (RIVAROXABAN) 15MG TAB,89.0,11000.4,-1446.98,2.0,0.018177852104995274,-13.153885313261338,44.49997775001112
XIPRO TAB 500MG,80.0,2508.24,-279.5,1.8,0.0717120045895683,-11.143271776225562,44.444419753100135
DULCOLAX (BISACODYL) TAB,62.0,1100.6,-175.97,1.4000000000000001,0.12704174228675139,-15.988551699073234,44.28568265308382
RETAZET (CEFUROXIME) 500MG,53.0,1187.2,784.9300000000001,1.2000000000000002,0.10097610232245036,66.11607142857143,44.16662986114178
KETESSE (DEXKETOPROFEN) 25MG TAB,132.0,3513.04,-304.38,3.0,0.08532326139634362,-8.66429075672352,43.99998533333822
NEOBLOC (METOPROLOL) 50MG,88.0,330.88,-27.07,2.0,0.600817111271329,-8.181213733075435,43.999978000011
HISTAZYN (DIPHENHYDRAMINE) 50MG CAP,88.0,249.89,189.78,2.0,0.7939973798086466,75.94541598303253,43.999978000011
XARELTO (RIVAROXABAN) 10MG TAB,44.0,5438.4,-669.68,1.0,0.01838438063021657,-12.313915857605178,43.999956000044
LASIX (FUROSEMIDE) 40MG TAB,44.0,932.8,-114.4,1.0,0.10708931248661384,-12.264150943396228,43.999956000044
CALCIUMADE TAB,79.0,685.76,-90.83999999999999,1.8,0.2617953342253767,-13.246616892207186,43.88886450618639
PHAREX VIT BCOMPLEX,35.0,126.88,-9.17,0.8,0.6265664160401003,-7.2273013871374525,43.74994531256836
JANUMET (SITAGLIPTIN + METFORMIN) 50/1000MG TAB,52.0,1175.1999999999998,-130.0,1.2000000000000002,0.10200612036722206,-11.061946902654869,43.33329722225231
SAPHLECOX 400 (CELECOXIB) 400MG CAP,26.0,202.64,55.74,0.6000000000000001,0.29521747687463107,27.506908803789976,43.33326111123147
SARIDON TRIPLE ACTION TAB,13.0,89.18,20.11,0.30000000000000004,0.3352704514975414,22.549899080511324,43.33318888937037
CO-ALTRIA TAB 10MG/5MG,112.0,2501.4,-132.13,2.6,0.10383386581469649,-5.282241944511074,43.07690650888211
GENTAM (GENTAMICIN) 80MG/2ML (40MG/ML) 2ML AMP,43.0,963.2,791.2,1.0,0.10371292263015972,82.14285714285714,42.999957000043004
INHIBITA (OMEPRAZOLE) 40MG EC TAB,217.0,1486.51,736.77,5.1000000000000005,0.34191243019287887,49.56374326442472,42.54901126489975
ARCOXIA (ETORICOXIB) 120MG TAB,136.0,8785.9,-1375.05,3.2,0.0364087335449591,-15.650644783118405,42.499986718754144
FERSULFATE PLUS (IRON FOLIC ACID) 60MG/250MCG TAB,68.0,204.0,-20.4,1.6,0.7782101167315176,-10.0,42.4999734375166
CLONIPRESS (CLONIDINE HCI) 75MCG TAB,51.0,912.2,-147.82000000000002,1.2000000000000002,0.13137727173199037,-16.20477965358474,42.499964583362846
GENTAKAST (MONTELUKAST) 10MG,17.0,108.32,65.82,0.4,0.3679175864606329,60.764401772525844,42.49989375026563
INFEN-25 (DEXKETOPROFEN TROMETAMOL) 25MG TAB,17.0,379.44,-24.31,0.4,0.10530749789385005,-6.406810035842294,42.49989375026563
CEFUCLAV (CEFUROXIME AXETIL + CLAVULANATE POTASSIUM) 500MG/125MG FC TAB,52.0,3857.64,-486.96,1.23,0.03187461614410436,-12.623261890689644,42.27638839318017
ICOX (CELCOXIB) 200MG CAP,168.0,3126.92,-593.3000000000001,4.0,0.12775797529160757,-18.973942409783433,41.99998950000262
HIVENT PLUS (SALBUTAMOL+IPRATROPIUM BROMIDE) 2.5MG+500MCG/2.5ML AMP,88.0,2089.7799999999997,706.47,2.1,0.10038816758131444,33.805950865641364,41.904741950122876
KALIUM DURULES 750MG TAB,67.0,1849.2,-249.91,1.6,0.08644910309055544,-13.51449275362319,41.87497382814136
K-CAB (TEGOPRAZAN) 50MG FC TAB,50.0,5060.0,-690.0,1.2000000000000002,0.023709792144155542,-13.636363636363635,41.66663194447337
SPIRODEN-50 (SPIRONOLACTONE) 50MG TAB,25.0,280.0,140.0,0.6000000000000001,0.21382751247327159,50.0,41.666597222337955
SENOKOT FORTE TAB 17.54MG,25.0,440.0,-48.5,0.6000000000000001,0.13617793917385385,-11.022727272727273,41.666597222337955
CLONIPRESS 75MCG TAB,25.0,435.0,-80.85000000000001,0.6000000000000001,0.13774104683195593,-18.586206896551726,41.666597222337955
ISORDIL SUBL TAB 5MG,25.0,463.0,-57.75,0.6000000000000001,0.12942191544434858,-12.473002159827214,41.666597222337955
SANIX (CEFIXIME) 200MG TAB,289.0,3313.6,2013.1,7.0,0.21080527615491176,60.752655721873495,41.285708387755946
RM CLINDAMYCIN HCI 300MG CAP,33.0,996.6,83.65,0.8,0.08020854220974535,8.393538029299618,41.24994843756445
DIGOSAPH 250MCG (DIGOXIN) 250MCG TAB,33.0,221.90000000000003,116.3,0.8,0.3592276605298607,52.410995944118966,41.24994843756445
SAPHROXOL (AMBROXOL HCI) 75MG CAP,37.0,317.14,169.59,0.9,0.2829832725443341,53.474806079334044,41.111065432149516
FREDTOR (ATORVASTATIN) 40MG TAB 100&#039;s,82.0,324.72,140.22,2.0,0.6121449559255632,43.18181818181818,40.99997950001025
ZUNAMYN (SULTAMICILLIN) 750MG TAB,41.0,2020.6399999999999,954.64,1.0,0.0494647909617934,47.24443740597039,40.999959000041
CO-ALTRIA (MONTELUKAST SODIUM + LEVOCITIRIZINE DEHYDROCHLORIDE) 10MG/5MG TAB,59.0,1351.68,-101.18999999999997,1.4400000000000002,0.1064207165661582,-7.4862393465909065,40.97219376930988
EUTHYROX (LEVOTHYROXINE) 50MCG TAB,213.0,1553.01,-232.76000000000002,5.2,0.33371625133967825,-14.987669107088816,40.96153058432104
VESSEL DUE-F 250 LSU SOFTGEL CAP,49.0,3116.3999999999996,-350.35,1.2000000000000002,0.03849114703618169,-11.242138364779876,40.83329930558391
ZANIDIP TAB 20MG,106.0,3519.2,-230.22,2.6,0.07382588449088535,-6.541827688110935,40.769215088763424
FOPEN (ETORICOXIB) 120MG,50.0,1481.03,1481.03,1.23,0.0829813932778325,100.0,40.65037345498094
BIXOCOT (ETORICOXIB) 120MG FCT,81.0,4307.6,-147.4,2.0,0.04640801930573603,-3.4218590398365683,40.49997975001012
CELCOXX (CELECOXIB) 200MG CAP,99.0,2449.52,-264.21,2.45,0.09991965643951599,-10.78619484633724,40.408146772184985
CELENOVA (CELECOXIB) 200MG CAP,117.0,723.64,330.52,2.9000000000000004,0.3991521457868803,45.6746448510309,40.34481367420217
DUODART (DUTASTERIDE TAMSULOSIN HCL) 500/400MCGCAP,145.0,10155.0,-997.36,3.6,0.035437954048786253,-9.821368783850321,40.27776658950928
ESSENTIALE FORTE CAP,385.0,11442.119999999999,-1433.93,9.620000000000001,0.08400470146894709,-12.53203077751326,40.02078586062517
LIPITOR TAB 20MG,234.0,7564.990000000001,-306.71999999999997,5.8500000000000005,0.07727015760470436,-4.054466694602372,39.999993162394325
SAPHLECOX 200 (CELECOXIB) 200MG CAP,80.0,360.8,212.8,2.0,0.5512679162072767,58.98004434589801,39.99998000001
RM ATORVASTATIN 40MG TAB,56.0,1019.2,1019.2,1.4000000000000001,0.13717421124828533,100.0,39.999971428591834
RM CEFIXIME 200MG,48.0,3348.0299999999997,-21.57,1.2000000000000002,0.03582913087485781,-0.6442594600406807,39.99996666669444
LEVONOVA (LEVOFLOXACIN) 500MG FC TAB,32.0,268.79999999999995,177.28,0.8,0.2967359050445104,65.95238095238096,39.9999500000625
DOLCET TAB 37.5/325MG,32.0,1479.6799999999998,-228.48000000000002,0.8,0.05403652869339675,-15.441176470588239,39.9999500000625
CALVIT (CALCIUM + VITAMIN D) TAB,32.0,192.0,1.28,0.8,0.4149377593360996,0.6666666666666667,39.9999500000625
AUGMENTIN (CO-AMOXICLAV) 625MG TAB,32.0,1491.2,-162.67,0.8,0.05361930294906167,-10.908664163090128,39.9999500000625
ATENURIX FCT 80MG,32.0,780.8,-44.8,0.8,0.10235414534288641,-5.737704918032787,39.9999500000625
SENOKOT 8.77MG TAB,24.0,307.2,-3.6,0.6000000000000001,0.19493177387914232,-1.171875,39.99993333344444
DIZIMARC 16MG TAB,24.0,177.6,88.8,0.6000000000000001,0.3367003367003368,50.0,39.99993333344444
NORMIX (RIFAXIMIN) 200MG FCT,24.0,1536.0,-33.879999999999995,0.6000000000000001,0.03904724716907459,-2.205729166666666,39.99993333344444
LEVOCIN (LEVOFLOXACIN) 500MG TAB,18.0,1004.4200000000001,-155.68,0.45,0.044781912088130794,-15.49949224428028,39.99991111130864
HERACLENE FORTE CAP 3MG,18.0,769.5,400.18,0.45,0.058445353594389245,52.00519818063678,39.99991111130864
NOVOPTIN (DILTIAZEM) 60MG TAB,16.0,89.6,44.8,0.4,0.4444444444444444,50.0,39.99990000025
ZINDAL 300 (CLINDAMYCIN) 300MG CAP,16.0,598.4,-25.6,0.4,0.06680026720106881,-4.278074866310161,39.99990000025
FOLART (FOLIC ACID) CAP,16.0,124.8,-17.01,0.4,0.31948881789137384,-13.629807692307693,39.99990000025
DULCOLAX SUPP ADULT 10MG,16.0,704.72,-181.43,0.4,0.056727932834127526,-25.744976728346007,39.99990000025
ROVISTA TAB 5MG,16.0,282.0,-23.439999999999998,0.4,0.14164305949008502,-8.312056737588652,39.99990000025
DIATABS (LOPERAMIDE) CAP,16.0,101.38,-13.09,0.4,0.3930045195519749,-12.911816926415467,39.99990000025
MASTIC-5 (MONTELUKAST SODIUM) 5MG TAB,8.0,46.010000000000005,21.61,0.2,0.4328067517853278,46.9680504238209,39.99980000099999
MYRACOF (AMBROXOL HCI) 30MG TAB,8.0,89.98,-1.7,0.2,0.22177866489243733,-1.8893087352745055,39.99980000099999
MORIAMIN FORTE (VITAMINS + MINERALS) CAP,8.0,82.62,-13.78,0.2,0.24148756339048538,-16.678770273541513,39.99980000099999
RM CEFUROXIME 500MG,8.0,302.4,-26.76,0.2,0.06609385327164574,-8.849206349206352,39.99980000099999
LARADIN (LORATADINE) 10MG TAB,4.0,15.84,8.84,0.1,0.6273525721455459,55.80808080808081,39.99960000399996
CARESS ADULT DIAPER M10+1,4.0,738.15,68.99,0.1,0.013545546901456146,9.34633882002303,39.99960000399996
CLOXYL (CLOXACILLIN) 500MG CAP,4.0,28.8,20.6,0.1,0.34602076124567477,71.52777777777779,39.99960000399996
HYPANTS ADULT DIAPER MEDIUM 10s,2.0,408.5,18.32,0.05,0.012238404112103782,4.484700122399021,39.999200015999676
PARTNERS PREGNANCY TEST KIT,2.0,95.0,79.0,0.05,0.05260389268805893,83.15789473684211,39.999200015999676
XANTHONE PLUS GOLD CAP,2.0,27.99,2.39,0.05,0.1783166904422254,8.538763844230084,39.999200015999676
TRAJENTA (LINAGLIPTIN) 5MG TAB,626.0,26486.46,-1691.73,15.8,0.05961755714418318,-6.387150264701286,39.62025065694616
ZYKAST (MONTELUKAST NA + LEVOCETIRIZINE HCL) TAB 10MG/5MG,213.0,5191.2,-519.03,5.430000000000001,0.1044907949959878,-9.998266296809986,39.22651211298119
TERGECEF (CEFIXIME) 200MG CAP,86.0,11371.36,-430.77,2.2,0.019343108050601573,-3.7882012353843337,39.09089132232212
RELAXSAPH (IPRATROPIUM BROMIDE + SALBUTAMOL SULFATE) 200MCG/1MG PER ML 2.5ML AMP,211.0,5445.42,3625.54,5.4,0.09906766321397516,66.57962103933214,39.074066838135764
MUCOPRIME (ACETYLCYSTEINE) 600Mg SACHET,109.0,3456.4,293.21999999999997,2.8000000000000003,0.08094357076780759,8.483393125795624,38.92855752551517
ZANIDIP (LERCANIDIPINE) 10MG TAB,381.0,10445.880000000001,569.04,9.8,0.0937289588051662,5.44750657675562,38.877547053311524
CLOHEAL (CLOPIDOGREL) 75MG TAB,665.0,2372.42,1507.92,17.3,0.7239341847580469,63.560415103565134,38.43930413645641
SPIRODEN (SPIRONOLACTONE) 25MG TAB,1395.0,12916.17,3085.01,36.300000000000004,0.2802554261851215,23.884866798749165,38.42975100744487
NEUROZ (PREGABALIN) 75MG CAP,169.0,2250.13,468.49,4.4,0.19516262813091864,20.82057481123313,38.409082179754044
ALGESIA 37.5/325 MG TAB,46.0,2123.7999999999997,371.34000000000003,1.2000000000000002,0.056470588235294134,17.484697240794805,38.33330138891551
TROMBOCIL (CILOSTAZOL) 50MG,23.0,676.28,62.870000000000005,0.6000000000000001,0.08864200449119491,9.296445259360029,38.333269444550915
PHILCET PLUS (MONTELUKAST/LEVOCETIRIZINE) 10MG/5MG TAB,38.0,729.6,729.6,1.0,0.13687380235422938,100.0,37.999962000038
NORPLAT-S (CLOPIDOGREL+ASPIRIN) 75MG TAB,38.0,1596.0,-62.31999999999999,1.0,0.06261740763932373,-3.9047619047619047,37.999962000038
XARTAN DUO (LOSARTAN POTASSIUM AMLODIPINE BESILATE) 50MG/5MG,38.0,610.74,-143.56,1.0,0.1634681400595024,-23.5059108622327,37.999962000038
CALIPTROL (ATORVASTATIN) 40MG,1292.0,6737.9,3572.5,34.1,0.5035440047253397,53.02097092565933,37.88856193875185
AMVASC BE (AMLODIPINE) 5MG TAB,238.0,4339.93,-362.27,6.300000000000001,0.14495321232424424,-8.347369658035959,37.777771781306065
FLUIMUCIL 600MG TAB,90.0,2992.8,-111.3,2.4000000000000004,0.08012820512820513,-3.7189254210104243,37.499984375006505
TOPRADONE (PANTOPRAZOLE+DOMPERIDONE) 40MG/30MG CAP,90.0,2062.41,262.40999999999997,2.4000000000000004,0.11623345489415492,12.72346429662385,37.499984375006505
XOPRAZOLE PLUS (OMEPRAZOLE) 40MG CAP 70,45.0,252.0,104.39999999999999,1.2000000000000002,0.47393364928909965,41.42857142857142,37.49996875002604
NORVATROL ( AMLODIPINE BESILATE) 10MG TAB,30.0,67.19999999999999,-122.32000000000001,0.8,1.1764705882352944,-182.02380952380958,37.49995312505859
SAPHETOR 90 (ETORICOXIB) TAB,30.0,431.73,211.83,0.8,0.18495826879060412,49.06538808977833,37.49995312505859
CENTRAVIM TAB,15.0,138.0,1.200000000000001,0.4,0.2890173410404624,0.8695652173913051,37.499906250234375
PANZO-D (PANTOPRAZOLE + DOMPERIDONE) 40mg/30mg,15.0,360.0,360.0,0.4,0.1109877913429523,100.0,37.499906250234375
CIPROFLOX (CIPROFLOXACIN HCL) 500MG TAB,15.0,355.2,22.2,0.4,0.11248593925759282,6.25,37.499906250234375
ZITHROMIN (AZITHROMYCIN DIHYDRATE) 500MG TAB,15.0,1140.0,1140.0,0.4,0.035075412136092596,100.0,37.499906250234375
CURAFEN (DICLOFENAC SODIUM) 100MG FC TAB,15.0,32.160000000000004,22.41,0.4,1.2285012285012284,69.68283582089552,37.499906250234375
ASMACAIRE (SALBUTAMOL) 1MG/ML 2.5ML NEBULE,15.0,324.0,-3.3000000000000003,0.4,0.12330456226880397,-1.0185185185185186,37.499906250234375
GAUZE PAD 4x4 STERILE (PARTNERS,15.0,61.199999999999996,32.25,0.4,0.6493506493506495,52.69607843137255,37.499906250234375
BUSCOPAN VENUS (HYOSCINE BUTYLBROMIDE) 10MG500MG TAB,9.0,289.25,-12.229999999999999,0.24000000000000002,0.08290441811461537,-4.228176318063958,37.49984375065104
K-LYTE (POTASSIUM CHLORIDE) 600MG TAB,82.0,1153.78,-61.93000000000001,2.2,0.1903147113271856,-5.36757440759937,37.27271033058621
FOLIZ (FOLIC ACID) 5MG CAP,156.0,324.0,186.72,4.2,1.2797074954296161,57.62962962962963,37.142848299321834
FLOXANOVA-500 (LEVOFLOXACIN) 500MG FC TAB,78.0,845.7,494.5,2.1,0.24769992922859166,58.47227149107248,37.14283945579073
SERC (BETAHISTINE DIHYDROCHLORIDE) 16MG TAB,37.0,1947.27,-312.19,1.0,0.051327588065309224,-16.03218865385899,36.999963000037006
FORXIGA 10MG,155.0,5220.8,108.60999999999999,4.2,0.08038277511961722,2.080332516089488,36.904753117915924
SAPHORBIDE 30MG PR TAB,162.0,1069.2,477.9,4.4,0.4098360655737705,44.69696969696969,36.818173450415124
VIARTRIL-S (GLUCOSAMINE SULFATE) 1.5G,22.0,1482.8000000000002,-184.8,0.6000000000000001,0.04044762033167049,-12.462908011869436,36.6666055556574
TWYNSTA (TELMISARTAN+AMLODIPINE) 40MG/5MG TAB,22.0,574.0,156.76,0.6000000000000001,0.10442046641141664,27.310104529616723,36.6666055556574
DOMILIUM 10MG TAB -011-30,22.0,246.4,26.4,0.6000000000000001,0.24291497975708506,10.714285714285714,36.6666055556574
ALGINA 10ML SACH,38.0,956.53,30.470000000000002,1.04,0.10860824796098459,3.1854724891012305,36.538426405359225
CETADOL (PARACETAMOL + TRAMADOL HCL) 325MG/37.5MG FC TAB,131.0,2520.6,90.55,3.6,0.14261944378416927,3.5923986352455763,36.388878780867
ATEPROS (FINASTERIDE) 5MG TAB,45.0,2479.62,-161.99,1.25,0.05038555023036274,-6.532855840814319,35.99997120002304
ALGINA (SODIUM ALGINATE) SUS,86.0,2029.5,-289.59,2.4000000000000004,0.11811604901816035,-14.269031781226902,35.833318402783995
AMVASC BE TAB 5MG,43.0,686.6,-109.25,1.2000000000000002,0.17446932247746438,-15.911739003786776,35.8333034722471
FORXIGA (DAPAGLIFLOZIN) 10MG,1817.0,61187.2,1428.8,50.800000000000004,0.08295502792383815,2.3351289158516817,35.76771583134418
CLODIN (CLONIDINE) 75MCG TAB,100.0,840.0,494.0,2.8000000000000003,0.3322259136212625,58.80952380952381,35.71427295918822
BIOXAL (SALBUTAMOL) 2MG TAB,25.0,29.47,25.03,0.7000000000000001,2.3201856148491884,84.93383101459112,35.71423469395043
ADVIL LIQUIGEL (IBUPROFEN) CAP,19.0,143.65,-2.0799999999999996,0.54,0.3745058603231847,-1.4479638009049771,35.1851200275555
TWYNSTA (TELMISARTAN + AMLODIPINE) 40MG/5MG,77.0,2392.76,338.76,2.2,0.09185957176737816,14.157709089085404,34.999984090916314
RM MEFENAMIC ACID 500MG TAB,49.0,253.02,72.72,1.4000000000000001,0.5502712050939391,28.74081100308276,34.999975000017855
SENOKOT FORTE (CALCIUM SENNOSIDES) 17.54MG TAB,42.0,710.88,-43.8,1.2000000000000002,0.16852039096730706,-6.161377447670493,34.99997083335764
PANTOBET PLUS (PANTOPRAZOLE+DOMPERIDONE) 40MG/30MG CAP,42.0,969.42,297.42,1.2000000000000002,0.12363231748779133,30.680200532277034,34.99997083335764
SURE-GUARD SYRINGE DISPOSABLE 10CC,21.0,168.0,98.7,0.6000000000000001,0.3558718861209965,58.75,34.99994166676388
SAPHETOR (ETORICOXIB) 120MG FC TAB,21.0,450.07,254.14,0.6000000000000001,0.13313510994741165,56.46677183549226,34.99994166676388
VENOCARE (DIOSMIN + HESPERIDIN) 450MG/50MG,21.0,483.0,0.0,0.6000000000000001,0.1240694789081886,0.0,34.99994166676388
GAUZE PAD 4X4 TRUCARE,14.0,49.95,25.03,0.4,0.7944389275074478,50.11011011011011,34.99991250021875
LEGREAT (LEVOFLOXACIN) 500MG FC TAB,14.0,159.04,79.66,0.4,0.25087807325639744,50.08802816901409,34.99991250021875
BUSCOPAN PLUS( HYOSCINE N-BUTYLBROMIDE/PARACETAMOL) 10MG/500MG TAB,14.0,464.8,44.1,0.4,0.08598452278589853,9.487951807228916,34.99991250021875
DOSTAN (TRANEXAMIC ACID) 500MG TAB,14.0,240.01999999999998,15.04,0.4,0.16637550952499794,6.266144487959337,34.99991250021875
MOTILIUM TAB 10MG,14.0,379.68,-48.019999999999996,0.4,0.10524100189433805,-12.64749262536873,34.99991250021875
REDOXIB (ETORICOXIB) 120MG TAB,7.0,361.2,-44.8,0.2,0.05534034311012729,-12.4031007751938,34.99982500087499
LOFIBRA CAP 200MG,7.0,153.44,-18.83,0.2,0.13017443374121324,-12.271897810218977,34.99982500087499
ALNIX PLUS (CETIRIZINE+PHENYLEPHRINE) 5MG/10MG TAB,7.0,134.23,-18.3,0.2,0.14877631481068218,-13.633315950234673,34.99982500087499
IDEZAR (IRBESARTAN) 150MG TAB,7.0,126.0,-24.15,0.2,0.15847860538827258,-19.166666666666664,34.99982500087499
REFLUXID DUO 40MG/30MG SR CAP,7.0,346.47,-94.53,0.2,0.057691752963913816,-27.283747510606975,34.99982500087499
APROVASC 300MG/10MG TAB,7.0,289.8,-39.69,0.2,0.06896551724137931,-13.695652173913043,34.99982500087499
TROMBOCIL 100MG,7.0,238.9,52.19,0.2,0.08364700961940612,21.845960652992883,34.99982500087499
Moxetero (Moxifloxacin) 400mg tablet,7.0,1176.0,1176.0,0.2,0.017003910899506886,100.0,34.99982500087499
GASTIIN (MOSAPRIDE CITRATE) 15MG,7.0,431.2,-58.8,0.2,0.04636068613815485,-13.636363636363635,34.99982500087499
STELIX ( MONTELUKAST + LEVOCETIRIZINE DIHYDROCHLORIDE) 10MG/5MG,7.0,170.8,170.8,0.2,0.11695906432748539,100.0,34.99982500087499
K-LYTE (POTASSIUM CHLORIDE) 600MG TAB 100&#039;S,7.0,82.49,-26.01,0.2,0.24186721489902044,-31.531094678142807,34.99982500087499
RENAKULT CAP,7.0,151.2,-60.48,0.2,0.13210039630118892,-40.0,34.99982500087499
Dapavid (Dapaglifozin) 10mg FCT,7.0,212.8,212.8,0.2,0.09389671361502348,100.0,34.99982500087499
POLYNERV 1000MG (THIAMINE MONONITRATE (VIT B1) + PYRIDOXINE (VIT B6) + CYANOCOBALAMAIN (VIT B12) CAP,7.0,126.22,-29.07,0.2,0.15820281601012498,-23.03121533829821,34.99982500087499
FLUIMUCIL (ACETYLCYTEINE) 600MG TAB,433.0,13600.77,-775.99,12.48,0.09167538978568673,-5.705485792348521,34.695510040423876
HIDRASEC 100MG CAP,27.0,1037.18,-169.98000000000002,0.8,0.07707277596870846,-16.38866927630691,33.74995781255273
DUAVENT P-NEB 500MCG,47.0,1687.38,-249.3,1.4000000000000001,0.08290008171579483,-14.774383956192441,33.57140459185386
SAPHRIN (ASPIRIN) 80MG TAB,516.0,810.56,481.89,15.4,1.8644970700760328,59.45149032767469,33.506491330747316
CLARIGET (CLARITHROMYCIN) 500MGTAB,20.0,936.0,54.9,0.6000000000000001,0.06406149903907753,5.865384615384615,33.333277777870364
ATORVAST-NATRAPHARM (ATORVASTATIN) 80MG,20.0,421.44,-95.56,0.6000000000000001,0.1421666192777936,-22.67463933181473,33.333277777870364
DOLFENAL (MEFENAMIC ACID) 500MG,8.0,208.8,-25.919999999999998,0.24000000000000002,0.1148105625717566,-12.413793103448274,33.333194445023146
MANG JUAN (CHIKEN SKIN FLAVOR) 17G,6.0,68.4,25.5,0.18,0.2624671916010498,37.280701754385966,33.33314814917695
HYPANTS ADULT DIAPER LARGE 10s,5.0,1282.5,57.05,0.15000000000000002,0.011694538650450241,4.448343079922027,33.333111112592576
AZISAPH (AZITHROMYCIN) 500MG TAB,83.0,1184.48,692.23,2.5,0.2106185445416098,58.44167904903418,33.19998672000531
PARATRAM 37.5/325MG TAB,66.0,1593.52,498.62,2.0,0.12535098275170478,31.290476429539638,32.99998350000825
DUODART 500/400MCGCAP,33.0,2099.54,-322.06,1.0,0.047606805868967025,-15.339550568219707,32.999967000033
ACETYPHIL (ACETYLCYSTEINE) 600MG SACHET,247.0,4434.32,1717.32,7.53,0.1695239596114232,38.72792220678706,32.80212047780604
FLUCYSTEINE (ACETYLCYSTEINE) 600MG SACH,127.0,2901.3,1265.54,3.9000000000000004,0.13424204874019,43.61975666080722,32.564094214334816
AGORAM (TRAMADOL) 50MG TAB,65.0,516.58,458.72999999999996,2.0,0.38566855644259324,88.8013473227767,32.49998375000812
CATAPRES TAB (ETHYL ALC) 75MCG,52.0,1352.0,-192.4,1.6,0.11820330969267141,-14.23076923076923,32.49997968751269
ROVISTA TAB 10MG,26.0,595.76,-18.88,0.8,0.1341021858656296,-3.16906136699342,32.49995937505078
BENADRYL AH (DIPHENHYDRAMINE) 25MG CAP,26.0,501.0,-7.040000000000001,0.8,0.15942606616181745,-1.4051896207584833,32.49995937505078
DYNA ATORVASTATIN 40MG,13.0,88.19,88.19,0.4,0.4515182300485382,100.0,32.49991875020312
ATEPROS 5MG TAB,45.0,2392.35,-263.2,1.4000000000000001,0.05848563968668408,-11.001734696010198,32.14283418368987
AEORAN (BUDESONIDE) 250MCG/ML AMP,73.0,2880.9,1829.7,2.3000000000000003,0.07977247502774695,63.511402686660425,31.739116635166674
DOXOFIX 400MG TAB,19.0,361.76,-49.209999999999994,0.6000000000000001,0.16558118997681864,-13.602941176470587,31.666613888976844
MONTRA 30MG CAP,408.0,6800.94,53.40000000000001,13.0,0.19078536059900733,0.7851855772878457,31.384612970414388
ZISTAM-A (AMBROXOL HCL + LEVOCETIRIZINE HCL) 75MG/5MG CAP,138.0,3762.0,-401.0,4.4,0.11682242990654207,-10.659223817118555,31.363629235538806
ZENITH (AZITHROMYCIN) 500MG TAB,25.0,2852.8,-528.16,0.8,0.02803476310625175,-18.51374088614694,31.249960937548824
CARESS ADULT DIAPER L10+1,28.0,6241.14,253.94,0.9,0.014418363227406425,4.068807942138776,31.111076543248284
BILAXTEN 20MG TAB,31.0,740.08,-64.23,1.0,0.13493819830517623,-8.678791482001946,30.999969000031
ACETIMAX 600MG TAB,37.0,718.26,-132.74,1.2000000000000002,0.16679176048703195,-18.480772979144046,30.8333076389103
CARESS UNDERPADS XL8,20.0,3571.34,280.1,0.65,0.018197139409684798,7.842994506263756,30.769183432025486
ENTRESTO (SACUBITRIL-VALSARTAN) 50MG TAB,98.0,11910.0,-1372.92,3.2,0.02686096095087802,-11.527455919395466,30.624990429690488
